Order ID;E-mail;User ID;Total;Subtotal;Discount;Payment surcharge;Shipping cost;Date;Status;Notes;Payment ID;IP address;Details;Payment information;Taxes;Coupons;Shipping;First name;Last name;Company;Fax;Phone;Web site;Tax exempt;Language;Billing: first name;Billing: last name;Billing: address;Billing: address (line 2);Billing: city;Billing: state;Billing: country;Billing: zipcode;Shipping: first name;Shipping: last name;Shipping: address;Shipping: address (line 2);Shipping: city;Shipping: state;Shipping: country;Shipping: zipcode;Vendor
"782";"saede205@gmail.com";"0";"9399.00";"9299.00";"0.00";"0.00";"100.00";"09 Dec 2024 01:57:16";"O";"هل لديكم أبلكيشن";"6";"105.32.27.36";"";"[]";"";"";"[{""shipping_id"":""1"",""shipping"":""توصيل عادي"",""delivery_time"":""3-7 ايام"",""description"":"""",""rate_calculation"":""M"",""service_params"":[],""destination"":""I"",""min_weight"":""0.000"",""max_weight"":""100.000"",""service_id"":""0"",""free_shipping"":"""",""module"":"""",""service_code"":"""",""rate_info"":{""rate_id"":""135"",""rate_value"":{""W"":{""0"":{""amount"":""0"",""value"":""0"",""type"":""F"",""per_unit"":""N""},""1"":{""amount"":""1"",""value"":""3"",""type"":""F"",""per_unit"":""N""},""2"":{""amount"":""2"",""value"":""6"",""type"":""F"",""per_unit"":""N""},""3"":{""amount"":""3"",""value"":""9"",""type"":""F"",""per_unit"":""N""},""4"":{""amount"":""4"",""value"":""12"",""type"":""F"",""per_unit"":""N""},""5"":{""amount"":""5"",""value"":""15"",""type"":""F"",""per_unit"":""N""},""6"":{""amount"":""6"",""value"":""18"",""type"":""F"",""per_unit"":""N""},""7"":{""amount"":""7"",""value"":""21"",""type"":""F"",""per_unit"":""N""},""8"":{""amount"":""8"",""value"":""24"",""type"":""F"",""per_unit"":""N""},""9"":{""amount"":""9"",""value"":""27"",""type"":""F"",""per_unit"":""N""},""10"":{""amount"":""10"",""value"":""30"",""type"":""F"",""per_unit"":""N""},""11"":{""amount"":""11"",""value"":""33"",""type"":""F"",""per_unit"":""N""},""13"":{""amount"":""13"",""value"":""39"",""type"":""F"",""per_unit"":""N""},""14"":{""amount"":""14"",""value"":""42"",""type"":""F"",""per_unit"":""N""},""15"":{""amount"":""15"",""value"":""45"",""type"":""F"",""per_unit"":""N""},""16"":{""amount"":""16"",""value"":""48"",""type"":""F"",""per_unit"":""N""},""17"":{""amount"":""17"",""value"":""51"",""type"":""F"",""per_unit"":""N""},""18"":{""amount"":""18"",""value"":""54"",""type"":""F"",""per_unit"":""N""},""19"":{""amount"":""19"",""value"":""57"",""type"":""F"",""per_unit"":""N""},""20"":{""amount"":""20"",""value"":""60"",""type"":""F"",""per_unit"":""N""}}}},""group_key"":""1"",""rate"":""100"",""image"":[],""taxed_price"":""0"",""group_name"":""al haramain""}]";"إسلام سعيد خميس";"دهين";"";"";"01276003030";"";"N";"ar";"إسلام سعيد خميس";"دهين";"الجيزه ابوالنمرس قرية المنوات شارع المدرسه الثانويه فيلا علي سلامه";"";"أبوالنمرس";"";"EG";"";"إسلام سعيد خميس";"دهين";"الجيزه ابوالنمرس قرية المنوات شارع المدرسه الثانويه فيلا علي سلامه";"";"أبوالنمرس";"";"EG";"";"al haramain"
"783";"saede205@gmail.com";"0";"2400.00";"2315.00";"0.00";"0.00";"85.00";"09 Dec 2024 01:57:16";"D";"هل لديكم أبلكيشن";"6";"105.32.27.36";"";"[]";"";"";"[{""shipping_id"":""1"",""shipping"":""توصيل عادي"",""delivery_time"":""3-7 ايام"",""description"":"""",""rate_calculation"":""M"",""service_params"":[],""destination"":""I"",""min_weight"":""0.000"",""max_weight"":""100.000"",""service_id"":""0"",""free_shipping"":"""",""module"":"""",""service_code"":"""",""rate_info"":{""rate_id"":""135"",""rate_value"":{""W"":{""0"":{""amount"":""0"",""value"":""0"",""type"":""F"",""per_unit"":""N""},""1"":{""amount"":""1"",""value"":""3"",""type"":""F"",""per_unit"":""N""},""2"":{""amount"":""2"",""value"":""6"",""type"":""F"",""per_unit"":""N""},""3"":{""amount"":""3"",""value"":""9"",""type"":""F"",""per_unit"":""N""},""4"":{""amount"":""4"",""value"":""12"",""type"":""F"",""per_unit"":""N""},""5"":{""amount"":""5"",""value"":""15"",""type"":""F"",""per_unit"":""N""},""6"":{""amount"":""6"",""value"":""18"",""type"":""F"",""per_unit"":""N""},""7"":{""amount"":""7"",""value"":""21"",""type"":""F"",""per_unit"":""N""},""8"":{""amount"":""8"",""value"":""24"",""type"":""F"",""per_unit"":""N""},""9"":{""amount"":""9"",""value"":""27"",""type"":""F"",""per_unit"":""N""},""10"":{""amount"":""10"",""value"":""30"",""type"":""F"",""per_unit"":""N""},""11"":{""amount"":""11"",""value"":""33"",""type"":""F"",""per_unit"":""N""},""13"":{""amount"":""13"",""value"":""39"",""type"":""F"",""per_unit"":""N""},""14"":{""amount"":""14"",""value"":""42"",""type"":""F"",""per_unit"":""N""},""15"":{""amount"":""15"",""value"":""45"",""type"":""F"",""per_unit"":""N""},""16"":{""amount"":""16"",""value"":""48"",""type"":""F"",""per_unit"":""N""},""17"":{""amount"":""17"",""value"":""51"",""type"":""F"",""per_unit"":""N""},""18"":{""amount"":""18"",""value"":""54"",""type"":""F"",""per_unit"":""N""},""19"":{""amount"":""19"",""value"":""57"",""type"":""F"",""per_unit"":""N""},""20"":{""amount"":""20"",""value"":""60"",""type"":""F"",""per_unit"":""N""}}}},""group_key"":""2"",""rate"":""85"",""image"":[],""taxed_price"":""0"",""group_name"":""EL-Mokhtar""}]";"إسلام سعيد خميس";"دهين";"";"";"01276003030";"";"N";"ar";"إسلام سعيد خميس";"دهين";"الجيزه ابوالنمرس قرية المنوات شارع المدرسه الثانويه فيلا علي سلامه";"";"أبوالنمرس";"";"EG";"";"إسلام سعيد خميس";"دهين";"الجيزه ابوالنمرس قرية المنوات شارع المدرسه الثانويه فيلا علي سلامه";"";"أبوالنمرس";"";"EG";"";"EL-Mokhtar"
"784";"tamer.abdelgalil2020@gmail.com";"164";"24999.00";"24899.00";"0.00";"0.00";"100.00";"11 Dec 2024 00:10:31";"O";"";"6";"197.35.213.17";"";"[]";"";"";"[{""shipping_id"":""1"",""shipping"":""توصيل عادي"",""delivery_time"":""3-7 ايام"",""description"":"""",""rate_calculation"":""M"",""service_params"":[],""destination"":""I"",""min_weight"":""0.000"",""max_weight"":""100.000"",""service_id"":""0"",""free_shipping"":"""",""module"":"""",""service_code"":"""",""rate_info"":{""rate_id"":""135"",""rate_value"":{""W"":{""0"":{""amount"":""0"",""value"":""0"",""type"":""F"",""per_unit"":""N""},""1"":{""amount"":""1"",""value"":""3"",""type"":""F"",""per_unit"":""N""},""2"":{""amount"":""2"",""value"":""6"",""type"":""F"",""per_unit"":""N""},""3"":{""amount"":""3"",""value"":""9"",""type"":""F"",""per_unit"":""N""},""4"":{""amount"":""4"",""value"":""12"",""type"":""F"",""per_unit"":""N""},""5"":{""amount"":""5"",""value"":""15"",""type"":""F"",""per_unit"":""N""},""6"":{""amount"":""6"",""value"":""18"",""type"":""F"",""per_unit"":""N""},""7"":{""amount"":""7"",""value"":""21"",""type"":""F"",""per_unit"":""N""},""8"":{""amount"":""8"",""value"":""24"",""type"":""F"",""per_unit"":""N""},""9"":{""amount"":""9"",""value"":""27"",""type"":""F"",""per_unit"":""N""},""10"":{""amount"":""10"",""value"":""30"",""type"":""F"",""per_unit"":""N""},""11"":{""amount"":""11"",""value"":""33"",""type"":""F"",""per_unit"":""N""},""13"":{""amount"":""13"",""value"":""39"",""type"":""F"",""per_unit"":""N""},""14"":{""amount"":""14"",""value"":""42"",""type"":""F"",""per_unit"":""N""},""15"":{""amount"":""15"",""value"":""45"",""type"":""F"",""per_unit"":""N""},""16"":{""amount"":""16"",""value"":""48"",""type"":""F"",""per_unit"":""N""},""17"":{""amount"":""17"",""value"":""51"",""type"":""F"",""per_unit"":""N""},""18"":{""amount"":""18"",""value"":""54"",""type"":""F"",""per_unit"":""N""},""19"":{""amount"":""19"",""value"":""57"",""type"":""F"",""per_unit"":""N""},""20"":{""amount"":""20"",""value"":""60"",""type"":""F"",""per_unit"":""N""}}}},""group_key"":""0"",""rate"":""100"",""image"":[],""taxed_price"":""0"",""group_name"":""H2""}]";"تامر";"عقل";"";"";"01028970402";"";"N";"ar";"تامر";"عقل";"قرية اوليلة مركز ميت غمر";"";"ميت غمر";"";"EG";"";"تامر";"عقل";"قرية اوليلة مركز ميت غمر";"";"ميت غمر";"";"EG";"";"H2"
"785";"ahmedanwar.zero0@gmail.com";"0";"7445.00";"7395.00";"0.00";"0.00";"50.00";"11 Dec 2024 18:12:58";"O";"";"6";"45.243.108.162";"";"[]";"";"";"[{""shipping_id"":""1"",""shipping"":""توصيل عادي"",""delivery_time"":""3-7 ايام"",""description"":"""",""rate_calculation"":""M"",""service_params"":[],""destination"":""I"",""min_weight"":""0.000"",""max_weight"":""100.000"",""service_id"":""0"",""free_shipping"":"""",""module"":"""",""service_code"":"""",""rate_info"":{""rate_id"":""135"",""rate_value"":{""W"":{""0"":{""amount"":""0"",""value"":""0"",""type"":""F"",""per_unit"":""N""},""1"":{""amount"":""1"",""value"":""3"",""type"":""F"",""per_unit"":""N""},""2"":{""amount"":""2"",""value"":""6"",""type"":""F"",""per_unit"":""N""},""3"":{""amount"":""3"",""value"":""9"",""type"":""F"",""per_unit"":""N""},""4"":{""amount"":""4"",""value"":""12"",""type"":""F"",""per_unit"":""N""},""5"":{""amount"":""5"",""value"":""15"",""type"":""F"",""per_unit"":""N""},""6"":{""amount"":""6"",""value"":""18"",""type"":""F"",""per_unit"":""N""},""7"":{""amount"":""7"",""value"":""21"",""type"":""F"",""per_unit"":""N""},""8"":{""amount"":""8"",""value"":""24"",""type"":""F"",""per_unit"":""N""},""9"":{""amount"":""9"",""value"":""27"",""type"":""F"",""per_unit"":""N""},""10"":{""amount"":""10"",""value"":""30"",""type"":""F"",""per_unit"":""N""},""11"":{""amount"":""11"",""value"":""33"",""type"":""F"",""per_unit"":""N""},""13"":{""amount"":""13"",""value"":""39"",""type"":""F"",""per_unit"":""N""},""14"":{""amount"":""14"",""value"":""42"",""type"":""F"",""per_unit"":""N""},""15"":{""amount"":""15"",""value"":""45"",""type"":""F"",""per_unit"":""N""},""16"":{""amount"":""16"",""value"":""48"",""type"":""F"",""per_unit"":""N""},""17"":{""amount"":""17"",""value"":""51"",""type"":""F"",""per_unit"":""N""},""18"":{""amount"":""18"",""value"":""54"",""type"":""F"",""per_unit"":""N""},""19"":{""amount"":""19"",""value"":""57"",""type"":""F"",""per_unit"":""N""},""20"":{""amount"":""20"",""value"":""60"",""type"":""F"",""per_unit"":""N""}}}},""group_key"":""0"",""rate"":""50"",""image"":[],""taxed_price"":""0"",""group_name"":""EL-Mokhtar""}]";"Ahmed";"Anwar";"";"";"01008492577";"";"N";"ar";"Ahmed";"Anwar";"73 شارع سنترال صفط اللبن الجيزه";"";"بولاق الدكرور";"";"EG";"";"Ahmed";"Anwar";"73 شارع سنترال صفط اللبن الجيزه";"";"بولاق الدكرور";"";"EG";"";"EL-Mokhtar"
"786";"Noorpepo@gmail.com";"0";"12599.00";"12499.00";"0.00";"0.00";"100.00";"17 Dec 2024 12:39:20";"O";"";"6";"196.134.149.111";"";"[]";"";"";"[{""shipping_id"":""1"",""shipping"":""Custom shipping"",""delivery_time"":""3-7 days"",""description"":"""",""rate_calculation"":""M"",""service_params"":[],""destination"":""I"",""min_weight"":""0.000"",""max_weight"":""100.000"",""service_id"":""0"",""free_shipping"":"""",""module"":"""",""service_code"":"""",""rate_info"":{""rate_id"":""135"",""rate_value"":{""W"":{""0"":{""amount"":""0"",""value"":""0"",""type"":""F"",""per_unit"":""N""},""1"":{""amount"":""1"",""value"":""3"",""type"":""F"",""per_unit"":""N""},""2"":{""amount"":""2"",""value"":""6"",""type"":""F"",""per_unit"":""N""},""3"":{""amount"":""3"",""value"":""9"",""type"":""F"",""per_unit"":""N""},""4"":{""amount"":""4"",""value"":""12"",""type"":""F"",""per_unit"":""N""},""5"":{""amount"":""5"",""value"":""15"",""type"":""F"",""per_unit"":""N""},""6"":{""amount"":""6"",""value"":""18"",""type"":""F"",""per_unit"":""N""},""7"":{""amount"":""7"",""value"":""21"",""type"":""F"",""per_unit"":""N""},""8"":{""amount"":""8"",""value"":""24"",""type"":""F"",""per_unit"":""N""},""9"":{""amount"":""9"",""value"":""27"",""type"":""F"",""per_unit"":""N""},""10"":{""amount"":""10"",""value"":""30"",""type"":""F"",""per_unit"":""N""},""11"":{""amount"":""11"",""value"":""33"",""type"":""F"",""per_unit"":""N""},""13"":{""amount"":""13"",""value"":""39"",""type"":""F"",""per_unit"":""N""},""14"":{""amount"":""14"",""value"":""42"",""type"":""F"",""per_unit"":""N""},""15"":{""amount"":""15"",""value"":""45"",""type"":""F"",""per_unit"":""N""},""16"":{""amount"":""16"",""value"":""48"",""type"":""F"",""per_unit"":""N""},""17"":{""amount"":""17"",""value"":""51"",""type"":""F"",""per_unit"":""N""},""18"":{""amount"":""18"",""value"":""54"",""type"":""F"",""per_unit"":""N""},""19"":{""amount"":""19"",""value"":""57"",""type"":""F"",""per_unit"":""N""},""20"":{""amount"":""20"",""value"":""60"",""type"":""F"",""per_unit"":""N""}}}},""group_key"":""0"",""rate"":""100"",""image"":[],""taxed_price"":""0"",""group_name"":""H2""}]";"Nourhan";"Abdullatif";"";"";"01000035919";"";"N";"en";"Nourhan";"Abdullatif";"Madinty , new cairo , group 12 , villa 185";"";"Cairo";"";"EG";"";"Nourhan";"Abdullatif";"Madinty , new cairo , group 12 , villa 185";"";"Cairo";"";"EG";"";"H2"
"787";"brno.brbo@gmail.com";"165";"11300.00";"11265.00";"0.00";"0.00";"35.00";"25 Dec 2024 13:20:48";"O";"ممكن حد من شركه توصيل معايا الاوردر اتاخر ليه ";"6";"105.183.102.246";"";"";"";"";"[{""shipping_id"":""1"",""shipping"":""توصيل عادي"",""delivery_time"":""3-7 ايام"",""description"":"""",""rate_calculation"":""M"",""service_params"":[],""destination"":""I"",""min_weight"":""0.000"",""max_weight"":""100.000"",""service_id"":""0"",""free_shipping"":"""",""module"":"""",""service_code"":"""",""rate_info"":{""rate_id"":""135"",""rate_value"":{""W"":{""0"":{""amount"":""0"",""value"":""0"",""type"":""F"",""per_unit"":""N""},""1"":{""amount"":""1"",""value"":""3"",""type"":""F"",""per_unit"":""N""},""2"":{""amount"":""2"",""value"":""6"",""type"":""F"",""per_unit"":""N""},""3"":{""amount"":""3"",""value"":""9"",""type"":""F"",""per_unit"":""N""},""4"":{""amount"":""4"",""value"":""12"",""type"":""F"",""per_unit"":""N""},""5"":{""amount"":""5"",""value"":""15"",""type"":""F"",""per_unit"":""N""},""6"":{""amount"":""6"",""value"":""18"",""type"":""F"",""per_unit"":""N""},""7"":{""amount"":""7"",""value"":""21"",""type"":""F"",""per_unit"":""N""},""8"":{""amount"":""8"",""value"":""24"",""type"":""F"",""per_unit"":""N""},""9"":{""amount"":""9"",""value"":""27"",""type"":""F"",""per_unit"":""N""},""10"":{""amount"":""10"",""value"":""30"",""type"":""F"",""per_unit"":""N""},""11"":{""amount"":""11"",""value"":""33"",""type"":""F"",""per_unit"":""N""},""13"":{""amount"":""13"",""value"":""39"",""type"":""F"",""per_unit"":""N""},""14"":{""amount"":""14"",""value"":""42"",""type"":""F"",""per_unit"":""N""},""15"":{""amount"":""15"",""value"":""45"",""type"":""F"",""per_unit"":""N""},""16"":{""amount"":""16"",""value"":""48"",""type"":""F"",""per_unit"":""N""},""17"":{""amount"":""17"",""value"":""51"",""type"":""F"",""per_unit"":""N""},""18"":{""amount"":""18"",""value"":""54"",""type"":""F"",""per_unit"":""N""},""19"":{""amount"":""19"",""value"":""57"",""type"":""F"",""per_unit"":""N""},""20"":{""amount"":""20"",""value"":""60"",""type"":""F"",""per_unit"":""N""}}}},""group_key"":""0"",""rate"":""35"",""image"":[],""taxed_price"":""0"",""group_name"":""EL-Mokhtar""}]";"Bola";"melad";"";"";"01280225498";"";"N";"ar";"Bola";"melad";"38 ش محمود سليم امبابه الجيزه";"";"امبابه";"";"EG";"";"Bola";"melad";"38 ش محمود سليم امبابه الجيزه";"";"امبابه";"";"EG";"";"EL-Mokhtar"
"788";"ramoomarramo5@gmail.com";"0";"2384.00";"2384.00";"0.00";"0.00";"0.00";"27 Dec 2024 17:58:36";"Y";"";"0";"2.29.144.76";"";"";"";"";"[]";"Omar";"";"";"";"";"";"N";"en";"Omar";"";" ";"";" ";"";"";"";"Omar";"";" ";"";" ";"";"";"";"EL-Mokhtar"
"789";"Drematory@hotmail.com";"0";"6405.00";"6305.00";"0.00";"0.00";"100.00";"01 Jan 2025 04:58:21";"D";"";"6";"196.154.213.116";"";"[]";"";"";"[{""shipping_id"":""1"",""shipping"":""Custom shipping"",""delivery_time"":""3-7 days"",""description"":"""",""rate_calculation"":""M"",""service_params"":[],""destination"":""I"",""min_weight"":""0.000"",""max_weight"":""100.000"",""service_id"":""0"",""free_shipping"":"""",""module"":"""",""service_code"":"""",""rate_info"":{""rate_id"":""135"",""rate_value"":{""W"":{""0"":{""amount"":""0"",""value"":""0"",""type"":""F"",""per_unit"":""N""},""1"":{""amount"":""1"",""value"":""3"",""type"":""F"",""per_unit"":""N""},""2"":{""amount"":""2"",""value"":""6"",""type"":""F"",""per_unit"":""N""},""3"":{""amount"":""3"",""value"":""9"",""type"":""F"",""per_unit"":""N""},""4"":{""amount"":""4"",""value"":""12"",""type"":""F"",""per_unit"":""N""},""5"":{""amount"":""5"",""value"":""15"",""type"":""F"",""per_unit"":""N""},""6"":{""amount"":""6"",""value"":""18"",""type"":""F"",""per_unit"":""N""},""7"":{""amount"":""7"",""value"":""21"",""type"":""F"",""per_unit"":""N""},""8"":{""amount"":""8"",""value"":""24"",""type"":""F"",""per_unit"":""N""},""9"":{""amount"":""9"",""value"":""27"",""type"":""F"",""per_unit"":""N""},""10"":{""amount"":""10"",""value"":""30"",""type"":""F"",""per_unit"":""N""},""11"":{""amount"":""11"",""value"":""33"",""type"":""F"",""per_unit"":""N""},""13"":{""amount"":""13"",""value"":""39"",""type"":""F"",""per_unit"":""N""},""14"":{""amount"":""14"",""value"":""42"",""type"":""F"",""per_unit"":""N""},""15"":{""amount"":""15"",""value"":""45"",""type"":""F"",""per_unit"":""N""},""16"":{""amount"":""16"",""value"":""48"",""type"":""F"",""per_unit"":""N""},""17"":{""amount"":""17"",""value"":""51"",""type"":""F"",""per_unit"":""N""},""18"":{""amount"":""18"",""value"":""54"",""type"":""F"",""per_unit"":""N""},""19"":{""amount"":""19"",""value"":""57"",""type"":""F"",""per_unit"":""N""},""20"":{""amount"":""20"",""value"":""60"",""type"":""F"",""per_unit"":""N""}}}},""group_key"":""0"",""rate"":""100"",""image"":[],""taxed_price"":""0"",""group_name"":""Nor Elhoda""}]";"Ahmed";"Ali";"";"";"+201006699696";"";"N";"en";"Ahmed";"Ali";"94 tayaran street.  Nasr City";"";"Cairo";"";"EG";"";"Ahmed";"Ali";"94 tayaran street.  Nasr City";"";"Cairo";"";"EG";"";"Nor Elhoda"
"790";"Drematory@hotmail.com";"0";"6405.00";"6305.00";"0.00";"0.00";"100.00";"06 Jan 2025 07:10:38";"D";"";"6";"196.155.70.211";"";"[]";"";"";"[{""shipping_id"":""1"",""shipping"":""Custom shipping"",""delivery_time"":""3-7 days"",""description"":"""",""rate_calculation"":""M"",""service_params"":[],""destination"":""I"",""min_weight"":""0.000"",""max_weight"":""100.000"",""service_id"":""0"",""free_shipping"":"""",""module"":"""",""service_code"":"""",""rate_info"":{""rate_id"":""135"",""rate_value"":{""W"":{""0"":{""amount"":""0"",""value"":""0"",""type"":""F"",""per_unit"":""N""},""1"":{""amount"":""1"",""value"":""3"",""type"":""F"",""per_unit"":""N""},""2"":{""amount"":""2"",""value"":""6"",""type"":""F"",""per_unit"":""N""},""3"":{""amount"":""3"",""value"":""9"",""type"":""F"",""per_unit"":""N""},""4"":{""amount"":""4"",""value"":""12"",""type"":""F"",""per_unit"":""N""},""5"":{""amount"":""5"",""value"":""15"",""type"":""F"",""per_unit"":""N""},""6"":{""amount"":""6"",""value"":""18"",""type"":""F"",""per_unit"":""N""},""7"":{""amount"":""7"",""value"":""21"",""type"":""F"",""per_unit"":""N""},""8"":{""amount"":""8"",""value"":""24"",""type"":""F"",""per_unit"":""N""},""9"":{""amount"":""9"",""value"":""27"",""type"":""F"",""per_unit"":""N""},""10"":{""amount"":""10"",""value"":""30"",""type"":""F"",""per_unit"":""N""},""11"":{""amount"":""11"",""value"":""33"",""type"":""F"",""per_unit"":""N""},""13"":{""amount"":""13"",""value"":""39"",""type"":""F"",""per_unit"":""N""},""14"":{""amount"":""14"",""value"":""42"",""type"":""F"",""per_unit"":""N""},""15"":{""amount"":""15"",""value"":""45"",""type"":""F"",""per_unit"":""N""},""16"":{""amount"":""16"",""value"":""48"",""type"":""F"",""per_unit"":""N""},""17"":{""amount"":""17"",""value"":""51"",""type"":""F"",""per_unit"":""N""},""18"":{""amount"":""18"",""value"":""54"",""type"":""F"",""per_unit"":""N""},""19"":{""amount"":""19"",""value"":""57"",""type"":""F"",""per_unit"":""N""},""20"":{""amount"":""20"",""value"":""60"",""type"":""F"",""per_unit"":""N""}}}},""group_key"":""0"",""rate"":""100"",""image"":[],""taxed_price"":""0"",""group_name"":""Nor Elhoda""}]";"Ahmed";"Elsafty";"";"";"+201006699696";"";"N";"en";"Ahmed";"Elsafty";"94 tayaran street.  Nasr City";"";"Cairo";"";"EG";"";"Ahmed";"Elsafty";"94 tayaran street.  Nasr City";"";"Cairo";"";"EG";"";"Nor Elhoda"
"791";"nada.ashraf@nb-egypt.com";"166";"1587.00";"1537.00";"0.00";"0.00";"50.00";"14 Jan 2025 14:19:38";"D";"برجاء التواصل معي قبل وصل الاواردر بي يوم حتي اتواجد في المنزل والتنسيق شكرا";"6";"81.10.45.44";"";"[]";"";"";"[{""shipping_id"":""1"",""shipping"":""توصيل عادي"",""delivery_time"":""3-7 ايام"",""description"":"""",""rate_calculation"":""M"",""service_params"":[],""destination"":""I"",""min_weight"":""0.000"",""max_weight"":""100.000"",""service_id"":""0"",""free_shipping"":"""",""module"":"""",""service_code"":"""",""rate_info"":{""rate_id"":""135"",""rate_value"":{""W"":{""0"":{""amount"":""0"",""value"":""0"",""type"":""F"",""per_unit"":""N""},""1"":{""amount"":""1"",""value"":""3"",""type"":""F"",""per_unit"":""N""},""2"":{""amount"":""2"",""value"":""6"",""type"":""F"",""per_unit"":""N""},""3"":{""amount"":""3"",""value"":""9"",""type"":""F"",""per_unit"":""N""},""4"":{""amount"":""4"",""value"":""12"",""type"":""F"",""per_unit"":""N""},""5"":{""amount"":""5"",""value"":""15"",""type"":""F"",""per_unit"":""N""},""6"":{""amount"":""6"",""value"":""18"",""type"":""F"",""per_unit"":""N""},""7"":{""amount"":""7"",""value"":""21"",""type"":""F"",""per_unit"":""N""},""8"":{""amount"":""8"",""value"":""24"",""type"":""F"",""per_unit"":""N""},""9"":{""amount"":""9"",""value"":""27"",""type"":""F"",""per_unit"":""N""},""10"":{""amount"":""10"",""value"":""30"",""type"":""F"",""per_unit"":""N""},""11"":{""amount"":""11"",""value"":""33"",""type"":""F"",""per_unit"":""N""},""13"":{""amount"":""13"",""value"":""39"",""type"":""F"",""per_unit"":""N""},""14"":{""amount"":""14"",""value"":""42"",""type"":""F"",""per_unit"":""N""},""15"":{""amount"":""15"",""value"":""45"",""type"":""F"",""per_unit"":""N""},""16"":{""amount"":""16"",""value"":""48"",""type"":""F"",""per_unit"":""N""},""17"":{""amount"":""17"",""value"":""51"",""type"":""F"",""per_unit"":""N""},""18"":{""amount"":""18"",""value"":""54"",""type"":""F"",""per_unit"":""N""},""19"":{""amount"":""19"",""value"":""57"",""type"":""F"",""per_unit"":""N""},""20"":{""amount"":""20"",""value"":""60"",""type"":""F"",""per_unit"":""N""}}}},""group_key"":""0"",""rate"":""50"",""image"":[],""taxed_price"":""0"",""group_name"":""EL-Mokhtar""}]";"ندي";"السيد";"";"";"01121019951";"";"N";"ar";"ندي";"السيد";"مدينه العبور الجديدة حي المجد امامي عماره 35 شقه21";"";"العبور";"";"EG";"";"ندي";"السيد";"مدينه العبور الجديدة حي المجد امامي عماره 35 شقه21";"";"العبور";"";"EG";"";"EL-Mokhtar"
"792";"brno.brbo@gmail.com";"165";"10173.00";"10138.00";"0.00";"0.00";"35.00";"20 Jan 2025 01:25:22";"B";"";"6";"102.186.19.133";"";"";"";"";"[{""shipping_id"":""1"",""shipping"":""توصيل عادي"",""delivery_time"":""3-7 ايام"",""description"":"""",""rate_calculation"":""M"",""service_params"":[],""destination"":""I"",""min_weight"":""0.000"",""max_weight"":""100.000"",""service_id"":""0"",""free_shipping"":"""",""module"":"""",""service_code"":"""",""rate_info"":{""rate_id"":""135"",""rate_value"":{""W"":{""0"":{""amount"":""0"",""value"":""0"",""type"":""F"",""per_unit"":""N""},""1"":{""amount"":""1"",""value"":""3"",""type"":""F"",""per_unit"":""N""},""2"":{""amount"":""2"",""value"":""6"",""type"":""F"",""per_unit"":""N""},""3"":{""amount"":""3"",""value"":""9"",""type"":""F"",""per_unit"":""N""},""4"":{""amount"":""4"",""value"":""12"",""type"":""F"",""per_unit"":""N""},""5"":{""amount"":""5"",""value"":""15"",""type"":""F"",""per_unit"":""N""},""6"":{""amount"":""6"",""value"":""18"",""type"":""F"",""per_unit"":""N""},""7"":{""amount"":""7"",""value"":""21"",""type"":""F"",""per_unit"":""N""},""8"":{""amount"":""8"",""value"":""24"",""type"":""F"",""per_unit"":""N""},""9"":{""amount"":""9"",""value"":""27"",""type"":""F"",""per_unit"":""N""},""10"":{""amount"":""10"",""value"":""30"",""type"":""F"",""per_unit"":""N""},""11"":{""amount"":""11"",""value"":""33"",""type"":""F"",""per_unit"":""N""},""13"":{""amount"":""13"",""value"":""39"",""type"":""F"",""per_unit"":""N""},""14"":{""amount"":""14"",""value"":""42"",""type"":""F"",""per_unit"":""N""},""15"":{""amount"":""15"",""value"":""45"",""type"":""F"",""per_unit"":""N""},""16"":{""amount"":""16"",""value"":""48"",""type"":""F"",""per_unit"":""N""},""17"":{""amount"":""17"",""value"":""51"",""type"":""F"",""per_unit"":""N""},""18"":{""amount"":""18"",""value"":""54"",""type"":""F"",""per_unit"":""N""},""19"":{""amount"":""19"",""value"":""57"",""type"":""F"",""per_unit"":""N""},""20"":{""amount"":""20"",""value"":""60"",""type"":""F"",""per_unit"":""N""}}}},""group_key"":""0"",""rate"":""35"",""image"":[],""taxed_price"":""0"",""group_name"":""EL-Mokhtar""}]";"Bola";"melad";"";"";"01280225498";"";"N";"ar";"Bola";"melad";"38 ش محمود سليم امبابه الجيزه";"";"امبابه";"";"EG";"";"Bola";"melad";"38 ش محمود سليم امبابه الجيزه";"";"امبابه";"";"EG";"";"EL-Mokhtar"
